invoice_no	fan	radiator	engine	temp	starts	low_oil	oil_light
3322	1	0	0	1	1	0	1
3323	1	1	1	0	1	0	0
3324	1	1	0	1	1	1	1
3325	1	1	0	0	1	1	0
3326	0	1	1	0	1	0	1
3327	1	1	0	1	1	1	0
3328	1	1	1	0	1	0	1
3329	1	1	0	1	1	0	1
3330	1	0	0	1	1	1	0
3331	1	1	0	1	1	0	0
3332	1	1	0	0	1	1	0
3333	1	1	0	0	1	0	1
3334	1	0	1	0	1	0	1
3335	0	1	1	0	1	0	1
3336	1	1	0	1	0	1	0
3337	1	0	1	0	1	1	0
3338	1	0	0	1	1	1	0
3339	1	1	0	0	1	0	1
3340	1	1	0	1	1	0	1
3341	1	1	0	1	1	0	1
3342	1	1	0	1	1	0	1
3343	0	1	1	0	0	0	0
3344	1	1	0	1	1	1	0
3345	1	1	0	1	1	0	1
3346	1	1	0	0	0	0	1
3347	1	1	0	0	0	1	0
3348	1	0	1	0	0	1	0
3349	1	1	0	1	1	1	0
3350	1	1	0	1	1	0	1
3351	1	1	0	0	1	0	1
3352	1	1	0	1	1	1	0
3353	1	1	0	0	1	0	1
3354	1	0	1	0	0	0	0
3355	1	1	0	1	0	0	1
3356	1	1	0	1	1	1	0
3357	1	1	0	0	0	1	0
3358	0	0	1	0	0	0	1
3359	1	1	0	0	1	0	1
3360	1	1	0	0	1	0	1
3361	1	1	1	0	1	0	1
3362	1	1	0	1	0	0	1
3363	0	0	0	1	1	1	0
3364	0	1	1	0	0	0	0
3365	1	1	0	1	0	1	0
3366	0	0	0	0	1	0	1
3367	1	1	0	1	1	1	0
3368	0	1	1	1	0	1	0
3369	1	1	0	1	1	0	1
3370	1	1	0	1	1	0	1
3371	0	1	1	0	1	0	1
3372	1	0	1	0	1	0	1
3373	1	0	1	1	0	0	0
3374	1	1	0	1	0	1	1
3375	1	1	1	0	1	0	1
3376	1	1	0	0	1	0	0
3377	1	1	0	0	1	0	1
3378	1	0	0	1	0	1	0
3379	1	1	0	0	1	0	1
3380	1	0	1	0	0	0	1
3381	1	1	0	1	1	1	0
3382	1	1	0	1	1	1	0
3383	1	1	1	0	0	0	1
3384	1	1	0	1	1	0	1
3385	1	1	0	0	1	0	0
3386	1	1	0	0	1	0	1
3387	1	1	0	0	0	0	1
3388	1	1	0	0	1	1	0
3389	1	1	0	1	1	0	1
3390	0	1	1	0	0	1	0
3391	0	1	1	0	1	0	0
3392	1	1	0	1	1	0	0
3393	0	1	1	0	0	1	0
3394	1	1	1	0	1	0	1
3395	1	1	1	0	1	1	0
3396	1	1	1	0	1	1	0
3397	1	1	0	1	1	0	1
3398	1	1	0	1	1	0	1
3399	1	1	0	0	1	0	1
3400	1	1	0	1	0	0	0
3401	1	1	0	1	1	0	0
3402	1	1	0	0	1	0	0
3403	0	1	1	0	1	1	0
3404	1	1	0	1	1	0	1
3405	1	1	0	0	1	0	0
3406	1	1	0	1	1	1	0
3407	1	0	1	0	1	0	1
3408	0	0	1	0	0	0	0
3409	0	1	1	0	0	0	1
3410	1	1	0	0	0	0	1
3411	1	1	0	1	1	0	1
3412	1	1	1	0	1	0	1
3413	1	1	0	0	1	1	1
3414	1	1	0	1	1	0	1
3415	1	1	0	1	1	0	1
3416	0	1	1	0	0	0	1
3417	1	1	0	0	1	1	0
3418	1	1	0	0	1	0	1
3419	1	1	0	1	1	1	1
3420	0	0	0	1	1	0	1
3421	1	1	0	0	0	1	0
3422	1	1	0	1	1	1	0
3423	1	1	0	0	1	0	1
3424	1	1	0	0	1	0	1
3425	1	0	0	1	1	1	0
3426	1	1	0	1	1	0	1
3427	1	0	0	1	1	0	1
3428	1	1	0	0	1	0	1
3429	1	1	0	0	1	0	1
3430	1	1	0	0	1	0	1
3431	1	1	0	1	1	0	1
3432	1	0	0	1	1	1	0
3433	1	1	0	1	1	1	0
3434	1	1	0	1	1	0	1
3435	1	1	0	0	1	0	1
3436	0	1	1	0	0	0	1
3437	1	1	0	0	1	1	0
3438	1	1	0	0	0	1	0
3439	0	1	1	0	1	1	0
3440	0	1	1	0	1	0	1
3441	1	1	0	0	1	0	1
3442	1	1	0	1	1	0	0
3443	1	1	0	0	1	0	1
3444	1	1	0	0	1	1	0
3445	1	0	0	1	1	0	1
3446	1	1	0	0	1	1	0
3447	1	1	1	0	0	1	0
3448	0	1	1	0	1	0	0
3449	1	0	1	0	0	1	1
3450	0	1	1	0	1	0	0
3451	1	1	0	0	1	0	1
3452	1	0	0	1	1	0	1
3453	1	1	0	1	1	0	1
3454	1	0	0	0	1	0	1
3455	1	1	1	0	0	0	0
3456	1	1	0	1	1	0	1
3457	1	1	0	1	1	0	1
3458	0	1	0	1	1	1	0
3459	1	1	1	1	0	1	0
3460	1	1	0	0	1	0	1
3461	1	1	0	1	1	1	0
3462	0	1	1	0	1	0	1
3463	1	1	0	1	1	1	0
3464	1	1	0	0	1	1	0
3465	0	1	1	0	1	1	0
3466	1	1	0	0	1	0	1
3467	1	1	0	0	1	0	1
3468	1	1	0	0	1	0	1
3469	1	0	1	0	1	0	1
3470	1	1	0	1	1	0	1
3471	1	0	1	0	1	0	1
3472	1	1	0	1	1	1	0
3473	0	1	0	0	1	1	1
3474	1	0	0	1	1	0	1
3475	1	0	0	1	1	0	0
3476	1	1	0	1	1	1	1
3477	1	1	0	1	1	1	1
3478	0	1	1	0	1	0	1
3479	0	1	0	1	0	0	1
3480	1	1	1	0	1	1	0
3481	1	1	0	1	1	0	1
3482	1	1	0	1	1	0	1
3483	0	1	1	0	1	0	1
3484	1	1	0	0	1	1	0
3485	1	1	0	1	1	0	1
3486	1	1	0	1	1	0	1
3487	1	1	0	1	1	0	1
3488	0	1	1	0	1	1	0
3489	0	1	1	0	1	0	1
3490	1	0	0	1	1	0	1
3491	1	1	0	0	1	1	0
3492	1	0	0	0	0	0	1
3493	1	1	0	0	0	0	1
3494	1	1	0	1	1	0	0
3495	0	0	0	1	1	0	1
3496	1	1	0	0	1	0	1
3497	1	0	0	1	1	0	1
3498	1	1	0	1	1	0	1
3499	1	1	0	0	1	0	1
3500	1	1	0	1	1	0	1
3501	1	1	0	1	1	1	0
3502	1	1	0	0	1	0	1
3503	1	0	0	1	1	0	0
3504	0	1	0	1	1	0	1
3505	1	1	0	0	1	0	1
3506	1	1	1	0	0	0	0
3507	1	1	0	1	1	0	0
3508	1	1	0	1	1	0	0
3509	1	0	0	1	1	0	1
3510	1	1	1	0	1	0	1
3511	1	1	0	0	1	0	1
3512	1	1	0	1	1	1	0
3513	1	1	0	0	1	1	0
3514	1	1	0	1	1	0	0
3515	1	1	0	1	1	1	0
3516	0	1	1	0	1	1	0
3517	1	1	1	0	1	0	1
3518	1	1	0	1	1	0	1
3519	1	0	0	1	1	1	0
3520	1	1	0	1	1	0	1
3521	0	0	1	0	0	0	0
3522	1	1	0	1	1	1	0
3523	0	1	1	0	0	1	0
3524	1	0	1	0	1	1	0
3525	1	1	0	1	1	0	0
3526	1	0	0	1	1	0	1
3527	1	1	1	0	1	0	1
3528	1	1	0	0	1	0	1
3529	1	0	0	1	1	1	0
3530	0	1	0	1	1	0	1
3531	0	1	0	1	1	0	0
3532	0	0	1	0	1	1	0
3533	1	0	0	1	0	0	1
3534	1	1	0	1	1	0	0
3535	1	0	0	1	1	0	1
3536	1	1	0	0	1	0	1
3537	1	1	0	1	1	0	1
3538	1	1	0	1	0	1	0
3539	1	1	1	0	1	0	1
3540	1	0	1	0	0	0	1
3541	1	1	0	1	1	0	1
3542	0	1	1	0	1	0	1
3543	1	1	0	0	1	0	1
3544	1	1	0	0	1	1	0
3545	1	1	0	0	1	1	0
3546	0	1	1	0	1	0	1
3547	1	0	1	0	1	0	1
3548	1	1	0	0	1	0	1
3549	1	1	0	1	1	1	0
3550	1	1	1	0	0	0	0
3551	1	1	0	1	1	1	0
3552	1	0	1	1	0	0	1
3553	1	0	1	0	0	0	1
3554	1	1	0	1	0	0	1
3555	0	1	1	0	0	0	1
3556	1	0	1	0	0	0	1
3557	0	1	1	0	1	0	1
3558	1	0	1	0	1	1	0
3559	1	1	0	1	1	1	0
3560	1	0	1	0	1	0	1
3561	1	0	0	0	0	1	0
3562	0	0	1	0	0	0	1
3563	1	0	0	1	0	1	0
3564	1	1	0	1	1	1	0
3565	1	1	0	1	1	0	1
3566	1	0	1	0	0	1	0
3567	1	1	0	1	1	1	0
3568	1	1	0	0	1	1	0
3569	1	1	0	0	0	0	1
3570	1	0	1	0	1	0	1
3571	1	1	0	1	1	0	1
3572	1	1	0	1	1	0	1
3573	0	1	1	0	1	1	0
3574	1	1	0	0	1	1	0
3575	1	1	0	1	1	1	0
3576	1	1	1	0	1	0	0
3577	0	1	1	0	1	0	1
3578	1	1	1	0	1	1	0
3579	1	1	0	1	0	0	1
3580	1	1	1	0	1	1	0
3581	1	1	1	1	1	1	0
3582	1	1	0	1	1	0	0
3583	0	1	1	0	0	0	1
3584	1	1	0	1	1	1	0
3585	1	1	0	1	1	1	0
3586	0	1	1	0	1	1	0
3587	1	0	1	0	1	0	1
3588	1	0	0	0	0	0	1
3589	1	1	0	1	1	0	1
3590	0	1	1	0	1	0	1
3591	1	1	0	1	1	1	0
3592	0	0	1	0	0	0	1
3593	1	1	0	1	1	1	0
3594	1	1	0	0	1	0	1
3595	1	1	0	0	1	1	0
3596	1	0	0	1	1	0	1
3597	0	1	1	1	1	0	1
3598	1	1	0	0	1	0	1
3599	0	1	1	0	0	0	1
3600	1	1	0	1	1	0	1
3601	1	1	0	1	1	0	1
3602	1	0	0	0	1	1	1
3603	1	1	0	1	1	1	0
3604	1	0	1	0	1	0	1
3605	1	1	0	0	1	0	1
3606	1	1	0	1	0	0	1
3607	0	1	0	0	1	0	1
3608	1	1	0	1	1	1	0
3609	1	1	0	1	1	0	1
3610	1	1	0	0	1	0	1
3611	1	1	0	1	1	1	0
3612	1	1	0	1	1	0	1
3613	1	1	0	1	1	0	1
3614	0	1	1	0	0	1	0
3615	0	1	1	0	1	0	1
3616	0	0	0	0	0	0	1
3617	1	1	0	1	1	0	0
3618	0	1	1	0	1	1	0
3619	1	1	0	1	1	1	0
3620	1	1	0	1	1	1	0
3621	1	1	0	1	0	0	1
3622	1	1	1	0	0	0	1
3623	1	1	1	1	1	0	1
3624	0	1	1	0	1	0	0
3625	1	1	0	0	1	0	1
3626	0	1	1	0	1	0	1
3627	1	1	0	1	1	1	0
3628	1	1	0	1	1	0	1
3629	1	1	0	0	1	0	1
3630	1	1	0	0	1	0	1
3631	1	0	0	0	1	0	1
3632	1	1	0	0	1	0	0
3633	1	1	0	1	1	0	1
3634	1	1	0	1	1	1	0
3635	1	1	0	0	1	0	0
3636	1	1	0	1	1	1	0
3637	1	1	0	1	1	0	1
3638	1	1	0	1	1	0	1
3639	1	1	0	0	1	0	1
3640	1	1	0	0	1	1	0
3641	1	1	0	1	0	1	0
3642	1	1	0	1	1	0	1
3643	1	1	0	1	1	0	0
3644	1	0	1	0	0	1	0
3645	1	1	0	1	1	0	1
3646	0	1	1	0	0	0	1
3647	1	1	0	1	1	0	1
3648	0	1	1	0	0	0	0
3649	1	0	0	1	1	0	1
3650	0	1	1	0	0	0	1
3651	1	1	0	1	1	0	1
3652	1	1	0	1	1	1	0
3653	1	0	1	0	1	0	1
3654	0	0	1	0	0	0	1
3655	1	1	1	0	1	0	1
3656	1	0	0	1	1	1	0
3657	0	0	1	0	1	1	0
3658	1	0	1	0	1	1	0
3659	1	1	0	1	1	0	1
3660	1	0	1	0	0	0	1
3661	1	1	1	0	0	0	1
3662	0	1	1	0	1	0	1
3663	1	1	0	0	1	0	1
3664	1	1	0	1	0	0	1
3665	1	1	1	0	1	0	0
3666	1	1	0	1	1	0	1
3667	0	1	0	0	0	0	1
3668	1	1	0	1	1	0	1
3669	1	1	0	1	1	0	1
3670	0	1	1	1	0	0	1
3671	1	1	0	0	1	1	0
3672	1	0	0	1	1	0	1
3673	1	1	0	0	1	0	1
3674	1	1	0	1	1	1	0
3675	1	1	0	1	0	1	0
3676	1	0	1	0	0	1	0
3677	1	1	0	1	1	0	1
3678	0	1	0	0	1	1	0
3679	1	0	0	0	1	1	0
3680	1	0	1	0	1	0	0
3681	0	1	1	0	0	0	1
3682	1	1	0	1	1	0	0
3683	1	1	0	1	1	0	1
3684	1	1	0	0	1	0	1
3685	1	0	1	0	1	0	1
3686	1	0	1	0	1	0	1
3687	1	1	0	1	1	0	1
3688	1	0	1	0	1	1	0
3689	1	1	1	0	1	0	1
3690	0	1	1	1	1	1	0
3691	1	1	0	1	1	0	0
3692	1	1	0	1	1	1	0
3693	1	1	0	1	1	0	1
3694	1	1	0	0	0	0	1
3695	0	1	1	0	1	0	0
3696	1	0	1	0	1	0	1
3697	1	1	0	0	0	0	0
3698	1	1	0	1	1	0	1
3699	1	1	0	1	1	0	1
3700	0	1	1	1	1	0	1
3701	1	1	0	1	1	0	1
3702	1	0	0	1	1	0	1
3703	1	1	0	0	1	0	1
3704	1	1	0	1	1	1	0
3705	1	0	0	1	1	1	0
3706	0	1	1	0	1	0	0
3707	1	1	0	0	1	1	0
3708	1	1	0	1	1	0	0
3709	1	1	0	0	1	0	1
3710	1	1	0	0	1	0	1
3711	1	1	0	1	1	1	0
3712	0	1	0	1	1	0	1
3713	1	1	0	1	1	0	1
3714	0	0	0	0	1	0	0
3715	1	1	0	0	1	0	1
3716	1	1	0	1	1	0	1
3717	1	1	1	0	1	1	0
3718	1	0	0	1	1	0	0
3719	1	1	0	0	1	0	1
3720	1	0	0	1	1	0	0
3721	1	1	0	1	0	0	0
3722	1	1	0	1	1	0	1
3723	1	1	0	0	1	0	1
3724	0	1	1	0	1	0	1
3725	0	1	0	0	1	0	1
3726	1	1	0	1	0	0	1
3727	1	1	0	1	1	0	1
3728	1	0	0	1	1	0	1
3729	1	1	0	1	1	0	0
3730	1	1	0	0	1	0	1
3731	1	1	0	0	0	0	1
3732	0	1	1	0	1	1	0
3733	1	1	0	1	1	0	1
3734	1	1	0	0	1	1	0
3735	1	0	1	0	0	1	0
3736	1	1	0	0	1	0	0
3737	1	1	0	1	1	0	1
3738	1	1	0	1	1	0	1
3739	1	1	0	0	0	0	1
3740	1	0	0	1	1	0	0
3741	1	0	0	1	1	0	1
3742	1	1	0	1	1	1	0
3743	1	1	0	0	1	1	0
3744	1	1	0	1	1	0	0
3745	1	1	0	1	1	0	1
3746	1	0	1	0	0	1	0
3747	1	1	0	1	1	0	1
3748	1	1	0	0	1	1	0
3749	1	1	0	0	0	0	1
3750	1	0	1	0	1	0	1
3751	0	1	1	0	1	1	0
3752	1	1	0	0	1	1	0
3753	1	1	0	0	1	0	0
3754	0	0	1	0	1	0	1
3755	1	1	0	1	1	0	1
3756	1	1	0	0	1	0	0
3757	1	1	0	1	1	0	1
3758	0	0	0	1	1	0	1
3759	1	0	0	1	1	0	1
3760	1	1	0	0	1	0	1
3761	1	1	1	1	1	0	0
3762	1	1	0	0	1	0	1
3763	1	0	1	0	0	0	1
3764	1	0	1	0	1	0	1
3765	1	0	0	0	1	0	0
3766	1	1	0	1	1	0	1
3767	1	1	0	1	1	0	1
3768	0	1	1	0	1	0	1
3769	1	1	0	0	1	1	0
3770	1	1	0	1	1	1	0
3771	1	1	0	1	1	1	0
3772	1	1	0	0	1	0	1
3773	1	1	0	1	1	1	0
3774	0	1	1	0	1	0	1
3775	1	0	0	1	1	0	1
3776	1	1	0	1	1	0	1
3777	1	1	0	1	1	0	0
3778	1	0	0	1	1	1	0
3779	1	1	1	0	1	0	1
3780	1	0	0	1	1	1	0
3781	1	1	0	1	1	1	0
3782	1	1	0	1	1	0	1
3783	1	1	0	1	1	0	1
3784	1	0	0	0	1	0	1
3785	1	1	1	0	1	0	1
3786	1	1	1	0	1	1	1
3787	1	1	0	1	1	1	0
3788	1	1	0	1	1	1	0
3789	1	1	0	0	1	0	1
3790	1	0	1	0	1	1	0
3791	1	1	0	0	1	0	1
3792	0	1	1	0	1	1	0
3793	1	1	1	0	1	1	0
3794	1	1	0	1	1	0	0
3795	0	1	0	1	1	0	1
3796	1	1	0	0	1	0	0
3797	1	1	0	0	1	0	1
3798	1	1	0	0	1	0	1
3799	1	1	0	0	1	0	1
3800	1	0	1	0	1	1	0
3801	0	1	0	0	1	0	1
3802	0	1	1	0	1	0	1
3803	1	1	0	1	1	0	0
3804	1	1	1	0	1	0	0
3805	1	1	0	0	1	0	1
3806	1	1	0	0	1	0	1
3807	1	0	0	0	1	0	0
3808	1	1	1	1	1	1	0
3809	0	0	1	0	0	0	0
3810	1	0	1	1	1	1	0
3811	1	1	0	0	1	1	0
3812	1	1	0	0	1	0	1
3813	1	1	0	0	1	0	1
3814	1	0	1	0	0	0	1
3815	1	1	0	1	1	0	0
3816	1	1	0	1	1	0	1
3817	1	1	0	1	1	0	1
3818	0	0	1	0	0	0	1
3819	1	1	0	1	1	1	0
3820	1	1	0	1	1	0	0
3821	1	1	0	1	1	0	1
3822	1	1	0	1	1	1	1
3823	1	0	0	1	1	0	1
3824	1	1	0	1	1	0	1
3825	1	1	0	0	1	0	1
3826	1	1	0	1	1	0	1
3827	1	1	0	0	1	1	0
3828	1	1	0	1	1	0	1
3829	1	1	0	1	1	0	0
3830	0	0	1	0	1	1	0
3831	1	1	0	1	1	0	0
3832	1	0	1	0	1	0	1
3833	1	1	0	1	1	0	1
3834	1	0	1	0	1	0	1
3835	1	0	0	0	1	0	0
3836	1	1	0	1	1	0	1
3837	1	1	0	1	1	0	1
3838	1	1	0	1	1	0	1
3839	1	0	1	0	0	1	0
3840	1	1	0	1	0	0	1
3841	1	1	0	0	1	0	1
3842	1	1	0	1	1	0	1
3843	1	0	1	0	1	1	0
3844	1	1	0	0	1	1	0
3845	0	1	0	1	1	0	0
3846	1	1	0	0	1	0	0
3847	1	1	0	0	1	0	1
3848	1	1	1	0	1	0	1
3849	1	1	0	0	1	0	1
3850	1	0	1	0	1	1	0
3851	1	0	1	1	1	0	1
3852	1	1	0	0	1	0	1
3853	1	0	1	0	1	0	1
3854	1	0	1	0	0	0	1
3855	0	1	0	0	1	0	1
3856	1	1	0	0	0	0	0
3857	1	1	0	1	1	0	0
3858	1	1	0	1	1	1	0
3859	1	1	0	0	1	1	0
3860	1	1	0	1	1	0	1
3861	1	1	0	1	1	0	1
3862	1	1	0	0	1	1	0
3863	1	0	0	0	1	1	0
3864	1	1	0	1	1	0	0
3865	1	1	0	1	1	1	0
3866	1	1	0	0	1	1	0
3867	1	1	0	1	1	0	1
3868	0	1	1	0	0	0	0
3869	1	1	0	0	1	0	1
3870	1	0	0	0	1	1	0
3871	0	0	0	1	1	0	1
3872	1	0	1	0	1	0	1
3873	1	1	0	1	1	0	0
3874	1	1	0	0	1	0	0
3875	1	0	0	1	0	0	1
3876	1	1	0	1	1	1	0
3877	1	1	0	1	1	0	1
3878	1	1	0	1	0	0	1
3879	1	1	0	0	1	1	0
3880	1	0	0	0	1	0	1
3881	1	0	0	1	1	1	0
3882	1	0	0	1	0	0	1
3883	1	1	0	0	1	0	1
3884	1	1	0	1	1	0	0
3885	1	1	0	1	1	1	0
3886	1	1	0	1	1	0	1
3887	1	1	0	0	1	1	0
3888	1	1	0	0	1	1	0
3889	1	1	0	1	1	0	1
3890	0	1	1	1	0	0	1
3891	1	1	0	1	1	1	0
3892	1	1	0	0	0	0	1
3893	1	1	0	0	1	0	1
3894	1	1	0	0	0	0	1
3895	1	1	1	0	1	0	1
3896	1	0	1	0	1	0	1
3897	1	1	0	1	1	0	1
3898	0	1	1	0	1	0	1
3899	1	0	1	0	1	0	1
3900	1	1	0	0	1	1	0
3901	1	1	0	0	0	0	1
3902	1	0	0	1	0	0	1
3903	1	1	0	0	1	0	1
3904	0	1	1	0	1	0	1
3905	1	1	0	1	1	0	1
3906	0	1	0	1	1	0	1
3907	1	1	0	0	1	0	1
3908	1	1	0	0	1	0	1
3909	1	1	0	1	1	1	1
3910	1	1	0	1	1	0	1
3911	0	1	1	0	1	0	1
3912	0	1	1	0	1	1	0
3913	1	1	0	1	1	0	1
3914	0	1	1	0	1	0	0
3915	0	1	1	0	1	0	1
3916	1	1	1	0	1	0	1
3917	1	1	0	1	1	1	0
3918	1	1	0	0	1	0	1
3919	0	1	1	0	1	0	1
3920	1	1	0	1	0	1	0
3921	1	1	0	1	1	1	0
3922	0	1	0	0	1	0	1
3923	1	1	1	1	1	0	1
3924	1	1	0	0	1	1	0
3925	0	0	1	0	1	0	1
3926	0	1	1	0	0	0	1
3927	1	1	0	1	1	1	0
3928	1	0	1	1	1	0	1
3929	1	1	1	0	1	0	1
3930	1	1	0	1	0	0	1
3931	1	1	0	0	1	0	1
3932	1	1	0	1	0	1	0
3933	1	1	0	1	1	0	1
3934	1	1	0	1	0	1	0
3935	0	1	1	0	0	0	1
3936	1	0	1	0	0	0	1
3937	1	1	0	1	1	0	1
3938	1	1	0	0	0	0	1
3939	1	1	0	0	1	0	1
3940	1	0	1	0	1	0	1
3941	1	0	1	0	1	1	0
3942	0	1	1	0	1	1	0
3943	1	0	1	0	1	0	1
3944	1	1	0	1	1	0	1
3945	0	1	1	0	0	0	0
3946	1	1	0	1	1	0	1
3947	1	1	0	1	0	0	1
3948	1	1	0	1	1	0	1
3949	1	1	0	1	1	0	1
3950	0	1	0	0	1	0	1
3951	0	1	1	1	1	0	1
3952	1	1	1	0	1	1	0
3953	1	1	0	1	1	0	1
3954	1	0	1	0	1	0	0
3955	1	0	0	1	1	0	0
3956	1	1	0	1	1	1	0
3957	1	1	0	0	1	0	1
3958	0	1	1	0	0	1	0
3959	1	1	0	1	1	1	1
3960	1	1	0	1	1	1	0
3961	1	1	1	0	1	0	1
3962	1	0	0	1	1	1	0
3963	1	1	0	0	1	0	1
3964	1	1	0	1	1	1	0
3965	1	1	0	0	1	0	0
3966	1	1	0	0	1	1	0
3967	1	1	1	0	1	1	0
3968	1	1	0	0	1	0	1
3969	1	0	0	0	1	1	0
3970	1	1	0	0	0	1	0
3971	1	1	0	1	1	0	1
3972	1	0	0	1	1	1	0
3973	1	1	0	0	1	0	1
3974	1	1	0	1	0	0	1
3975	1	1	0	0	1	1	0
3976	1	1	0	0	0	1	0
3977	1	0	1	0	1	0	1
3978	1	1	1	0	1	0	1
3979	1	1	0	1	0	0	0
3980	1	1	0	0	1	0	1
3981	1	1	0	1	1	0	0
3982	1	1	0	0	1	0	0
3983	1	1	0	1	1	0	1
3984	0	1	1	0	1	1	0
3985	0	1	1	0	1	1	0
3986	0	1	0	1	1	0	0
3987	1	1	0	1	1	0	1
3988	1	0	0	0	1	1	0
3989	1	1	0	1	1	1	0
3990	1	1	0	1	1	0	1
3991	1	1	0	0	1	0	1
3992	1	1	0	0	1	0	1
3993	1	1	0	1	1	0	1
3994	0	1	0	0	1	1	0
3995	1	1	0	0	1	0	1
3996	0	1	1	0	0	0	1
3997	1	1	0	1	1	0	1
3998	1	0	1	0	1	1	0
3999	1	1	0	1	1	1	0
4000	0	1	0	1	1	0	1
4001	1	1	0	1	1	0	1
4002	1	1	0	0	1	0	1
4003	1	1	0	1	1	0	1
4004	1	0	1	0	1	0	1
4005	1	1	0	1	1	1	0
4006	1	1	0	1	0	0	1
4007	1	0	0	0	1	1	1
4008	1	1	0	0	1	1	0
4009	0	0	1	0	1	1	0
4010	1	0	0	1	1	0	0
4011	1	1	0	1	1	0	1
4012	1	1	0	1	0	0	1
4013	1	1	1	0	0	1	0
4014	1	0	0	1	1	0	1
4015	1	0	1	0	0	1	0
4016	1	1	0	0	1	0	1
4017	0	1	1	0	1	0	1
4018	0	1	1	0	1	1	0
4019	1	1	0	0	1	1	0
4020	1	0	0	1	1	0	1
4021	1	1	0	0	1	1	0
4022	1	1	0	1	1	0	1
4023	0	1	1	0	1	0	1
4024	1	1	0	1	1	0	1
4025	0	0	0	1	1	1	0
4026	1	1	1	0	0	0	0
4027	1	1	0	1	0	0	1
4028	1	1	0	0	1	0	1
4029	1	1	0	0	1	0	1
4030	1	1	0	1	1	0	1
4031	0	1	1	0	1	0	1
4032	1	0	1	1	1	1	1
4033	0	1	1	0	0	0	1
4034	1	0	0	1	1	0	0
4035	1	1	0	1	1	0	0
4036	1	1	0	1	1	0	1
4037	1	1	0	1	1	0	1
4038	0	1	0	0	1	0	0
4039	1	1	0	0	1	1	0
4040	1	0	0	1	1	0	1
4041	1	1	0	1	1	1	0
4042	1	1	0	0	1	1	0
4043	1	0	0	0	1	1	1
4044	1	0	1	0	0	1	0
4045	1	1	0	0	1	0	1
4046	1	0	1	0	1	0	1
4047	0	1	1	0	0	1	1
4048	1	1	0	1	1	1	0
4049	1	0	1	0	1	1	0
4050	0	1	0	1	1	1	0
4051	0	1	1	1	1	0	1
4052	1	1	1	0	1	0	1
4053	0	1	1	0	0	0	1
4054	1	1	0	1	0	0	0
4055	1	1	0	1	1	0	0
4056	1	1	0	1	1	0	0
4057	1	1	0	1	1	0	0
4058	1	1	0	1	1	0	1
4059	1	1	0	0	0	0	0
4060	0	1	1	0	1	1	1
4061	1	1	0	0	0	0	1
4062	1	1	0	0	1	1	0
4063	1	1	0	1	1	0	1
4064	1	1	0	1	1	0	1
4065	1	1	0	1	0	1	0
4066	1	1	0	0	1	0	1
4067	0	1	1	0	1	1	0
4068	1	0	1	0	1	0	1
4069	1	1	0	1	1	0	1
4070	1	1	0	1	1	1	0
4071	1	0	1	0	1	0	0
4072	0	1	1	0	1	1	0
4073	1	1	0	1	1	1	0
4074	0	1	1	0	1	0	1
4075	1	1	0	0	1	0	1
4076	1	1	0	0	1	0	1
4077	1	1	0	1	1	0	1
4078	1	1	0	0	1	0	0
4079	1	1	0	1	1	0	1
4080	1	1	0	1	0	0	0
4081	1	1	0	1	1	1	1
4082	1	1	0	0	1	0	1
4083	1	1	0	1	1	1	0
4084	1	0	0	1	1	0	0
4085	1	1	0	1	1	1	0
4086	1	0	0	1	1	0	1
4087	1	0	1	0	1	0	1
4088	1	1	0	1	0	0	0
4089	1	1	0	0	1	0	1
4090	1	0	1	0	1	0	1
4091	1	1	0	0	1	0	1
4092	0	1	1	0	1	1	0
4093	1	1	0	0	1	0	1
4094	1	0	0	0	1	0	0
4095	1	1	0	0	1	1	0
4096	0	1	1	1	0	0	1
4097	1	1	0	1	1	0	1
4098	0	1	0	0	1	1	0
4099	1	1	0	1	0	0	1
4100	1	1	0	1	1	1	0
4101	0	1	1	0	0	1	0
4102	1	1	0	0	1	0	1
4103	1	1	0	1	1	0	1
4104	1	1	0	1	1	0	1
4105	0	1	1	1	0	1	0
4106	1	1	1	0	0	1	0
4107	1	1	0	0	1	1	0
4108	1	0	1	0	1	1	0
4109	0	0	1	0	1	0	1
4110	1	1	0	0	0	0	1
4111	1	1	1	0	1	0	0
4112	0	1	0	1	0	1	0
4113	1	1	0	1	0	1	0
4114	1	1	0	1	0	0	1
4115	1	1	0	0	1	0	1
4116	1	1	0	1	1	0	1
4117	1	1	0	1	0	1	0
4118	1	1	1	0	0	0	1
4119	1	1	0	0	1	0	1
4120	1	0	0	1	1	0	1
4121	0	1	1	0	0	0	1
4122	1	1	0	1	1	0	1
4123	1	1	0	1	1	0	0
4124	0	1	1	0	1	0	1
4125	1	1	0	0	1	0	1
4126	1	1	0	0	1	0	1
4127	0	1	1	0	1	1	1
4128	1	1	0	1	1	1	0
4129	1	0	0	0	0	1	0
4130	1	1	0	1	1	0	1
4131	1	1	0	1	1	0	1
4132	1	0	1	0	1	1	1
4133	1	1	1	0	1	0	1
4134	1	1	1	0	1	0	1
4135	0	0	1	0	1	0	1
4136	1	1	0	0	1	0	1
4137	1	1	0	0	1	0	1
4138	1	1	0	1	0	0	1
4139	1	0	1	0	1	0	1
4140	1	1	0	1	1	1	0
4141	0	1	1	1	1	1	0
4142	1	1	0	1	1	1	0
